split,event_name,event_index,label,total_hits,roi_hits,roi_frac,active_rows,roi_active_rows,x_min,x_max,x_span,y_min,y_max,y_span,max_hits_in_one_row,longest_y_run,roi_longest_y_run,longest_row_run,mean_y,std_y
train,event_01932_label_1.txt,1932,1,10,7,0.7,1,1,0,0,0,117,128,11,10,8,5,8,121.9,3.477067730142742
train,event_01933_label_0.txt,1933,0,27,27,1.0,7,7,13,19,6,121,144,23,9,13,13,5,133.96296296296296,6.517676713321166
train,event_01934_label_1.txt,1934,1,43,16,0.37209302325581395,2,2,4,5,1,94,133,39,26,10,7,9,113.97674418604652,11.400710651234153
train,event_01935_label_0.txt,1935,0,25,16,0.64,9,9,11,19,8,125,158,33,5,10,7,3,140.4,12.566622457924007
train,event_01936_label_0.txt,1936,0,23,22,0.9565217391304348,9,8,0,8,8,128,151,23,3,11,11,3,139.95652173913044,6.791799792649991
train,event_01937_label_1.txt,1937,1,59,40,0.6779661016949152,3,3,15,17,2,112,159,47,46,45,31,43,133.83050847457628,13.7263232727818
train,event_01938_label_1.txt,1938,1,12,12,1.0,1,1,19,19,0,123,138,15,12,4,4,4,130.5,4.890466917040404
train,event_01939_label_1.txt,1939,1,61,28,0.45901639344262296,2,2,4,5,1,95,139,44,40,23,20,19,117.37704918032787,12.599979097596805
train,event_01940_label_1.txt,1940,1,9,9,1.0,1,1,2,2,0,126,134,8,9,9,9,9,130.0,2.581988897471611
train,event_01941_label_0.txt,1941,0,8,8,1.0,6,6,14,19,5,124,130,6,2,7,7,2,126.75,1.984313483298443
train,event_01942_label_0.txt,1942,0,10,10,1.0,2,2,12,13,1,120,129,9,8,7,7,7,124.7,3.1
train,event_01943_label_1.txt,1943,1,56,29,0.5178571428571429,3,3,15,18,3,99,133,34,27,18,14,7,119.5,9.678769107100935
train,event_01944_label_1.txt,1944,1,16,16,1.0,2,2,14,15,1,127,136,9,9,7,7,7,130.9375,2.816663584810937
train,event_01945_label_1.txt,1945,1,9,9,1.0,2,2,0,4,4,128,146,18,7,3,3,3,138.11111111111111,6.0266896099202745
train,event_01946_label_1.txt,1946,1,47,32,0.6808510638297872,3,3,0,4,4,113,152,39,31,12,9,8,131.48936170212767,12.88223639304111
train,event_01947_label_0.txt,1947,0,43,39,0.9069767441860465,10,10,10,19,9,118,152,34,7,17,15,5,137.62790697674419,9.20066543552492
train,event_01948_label_0.txt,1948,0,46,29,0.6304347826086957,10,9,10,19,9,104,153,49,9,14,10,4,126.17391304347827,13.950696332669262
train,event_01949_label_1.txt,1949,1,78,51,0.6538461538461539,4,4,11,19,8,93,146,53,51,54,27,51,122.65384615384616,14.225137485773269
train,event_01950_label_0.txt,1950,0,16,9,0.5625,3,2,17,19,2,109,134,25,6,3,3,3,121.25,7.6198753270640855
train,event_01951_label_0.txt,1951,0,52,36,0.6923076923076923,9,9,11,19,8,113,137,24,9,6,6,3,125.13461538461539,8.257930561573119
train,event_01952_label_0.txt,1952,0,23,16,0.6956521739130435,9,8,0,8,8,113,135,22,4,5,4,4,124.17391304347827,6.728603278496592
train,event_01953_label_0.txt,1953,0,22,22,1.0,4,4,0,3,3,123,145,22,8,20,20,8,134.4090909090909,6.492366783098517
train,event_01954_label_1.txt,1954,1,45,25,0.5555555555555556,1,1,4,4,0,122,173,51,45,11,11,11,147.06666666666666,15.39754670213552
train,event_01955_label_1.txt,1955,1,36,10,0.2777777777777778,3,1,15,19,4,87,129,42,16,12,10,10,103.69444444444444,13.961891475736621
train,event_01956_label_0.txt,1956,0,25,16,0.64,9,9,0,8,8,105,133,28,13,8,7,7,122.72,10.459521977604904
train,event_01957_label_0.txt,1957,0,21,21,1.0,10,10,0,9,9,123,130,7,3,8,8,2,126.47619047619048,2.1956460730282865
train,event_01958_label_0.txt,1958,0,11,11,1.0,10,10,0,9,9,124,129,5,2,6,6,2,126.9090909090909,1.7296634173127678
train,event_01959_label_0.txt,1959,0,10,10,1.0,2,2,0,1,1,128,145,17,8,8,8,7,132.6,4.673328578219168
train,event_01960_label_1.txt,1960,1,42,28,0.6666666666666666,1,1,19,19,0,123,165,42,42,41,28,41,143.52380952380952,12.162076293677929
train,event_01961_label_0.txt,1961,0,23,19,0.8260869565217391,4,3,16,19,3,114,140,26,11,6,6,4,127.78260869565217,7.424732592105403
train,event_01962_label_1.txt,1962,1,14,14,1.0,1,1,1,1,0,125,139,14,14,11,11,11,131.71428571428572,4.333071682315172
train,event_01963_label_0.txt,1963,0,32,28,0.875,8,8,0,7,7,119,153,34,12,16,13,11,136.46875,10.3319419006061
train,event_01964_label_0.txt,1964,0,24,23,0.9583333333333334,10,10,0,9,9,128,151,23,4,14,13,4,139.70833333333334,6.7729804287986015
train,event_01965_label_1.txt,1965,1,42,28,0.6666666666666666,3,3,1,4,3,118,166,48,20,13,11,13,140.97619047619048,14.190016771086595
train,event_01966_label_0.txt,1966,0,9,9,1.0,7,7,0,6,6,124,129,5,2,6,6,2,126.66666666666667,1.4907119849998598
train,event_01967_label_0.txt,1967,0,11,11,1.0,8,8,2,9,7,128,135,7,2,8,8,2,131.36363636363637,2.3460887091934435
train,event_01968_label_0.txt,1968,0,22,10,0.45454545454545453,7,3,0,6,6,107,131,24,6,9,4,4,118.81818181818181,7.315216790650491
train,event_01969_label_0.txt,1969,0,133,92,0.6917293233082706,10,10,0,9,9,102,151,49,15,6,2,5,126.54887218045113,10.880392909074681
train,event_01970_label_1.txt,1970,1,43,28,0.6511627906976745,1,1,8,8,0,116,162,46,43,19,10,19,138.8139534883721,13.715134763436778
train,event_01971_label_0.txt,1971,0,38,25,0.6578947368421053,10,5,10,19,9,124,159,35,14,13,13,13,142.6578947368421,11.13145452213651
train,event_01972_label_0.txt,1972,0,56,40,0.7142857142857143,10,9,0,9,9,111,141,30,8,8,8,6,125.39285714285714,8.995392811697258
train,event_01973_label_0.txt,1973,0,22,21,0.9545454545454546,4,4,16,19,3,119,145,26,9,9,9,6,131.4090909090909,7.31535800968875
train,event_01974_label_0.txt,1974,0,8,8,1.0,2,2,0,1,1,126,149,23,4,6,6,4,130.75,7.101936355670896
train,event_01975_label_1.txt,1975,1,37,21,0.5675675675675675,1,1,0,0,0,119,166,47,37,10,4,10,144.94594594594594,13.68950267776904
train,event_01976_label_0.txt,1976,0,30,25,0.8333333333333334,8,7,0,7,7,115,134,19,5,14,14,5,125.76666666666667,5.103484648311931
train,event_01977_label_0.txt,1977,0,4,4,1.0,1,1,9,9,0,125,128,3,4,4,4,4,126.5,1.118033988749895
train,event_01978_label_1.txt,1978,1,128,78,0.609375,4,4,3,8,5,96,149,53,42,41,26,32,124.4921875,12.849486914458637
train,event_01979_label_0.txt,1979,0,27,27,1.0,9,9,0,8,8,126,145,19,4,10,10,4,134.03703703703704,6.137205791282722
train,event_01980_label_0.txt,1980,0,12,11,0.9166666666666666,2,1,0,9,9,124,158,34,11,11,11,11,131.41666666666666,8.567947375084783
train,event_01981_label_1.txt,1981,1,33,26,0.7878787878787878,2,2,1,2,1,124,159,35,32,12,12,12,140.3030303030303,10.457663127582128
train,event_01982_label_1.txt,1982,1,6,6,1.0,1,1,18,18,0,127,134,7,6,4,4,4,130.0,2.3804761428476167
train,event_01983_label_0.txt,1983,0,28,26,0.9285714285714286,10,10,10,19,9,120,153,33,7,10,10,2,132.35714285714286,10.247697601044294
train,event_01984_label_0.txt,1984,0,36,25,0.6944444444444444,9,5,0,8,8,107,134,27,9,16,15,7,123.36111111111111,7.944784375011829
train,event_01985_label_1.txt,1985,1,46,18,0.391304347826087,2,2,10,11,1,101,129,28,25,29,10,16,116.06521739130434,8.133137193292324
train,event_01986_label_1.txt,1986,1,22,22,1.0,2,2,2,3,1,125,143,18,19,19,19,19,133.04545454545453,5.63654691784117
train,event_01987_label_1.txt,1987,1,23,23,1.0,2,2,16,17,1,128,145,17,17,10,10,10,136.17391304347825,5.820893207366804
train,event_01988_label_1.txt,1988,1,12,12,1.0,1,1,4,4,0,120,135,15,12,7,7,7,126.16666666666667,4.336537277085895
train,event_01989_label_0.txt,1989,0,4,1,0.25,1,1,0,0,0,114,128,14,4,3,1,3,118.25,5.673402858955108
train,event_01990_label_1.txt,1990,1,35,16,0.45714285714285713,1,1,2,2,0,96,138,42,35,8,8,8,116.77142857142857,12.508478757080198
train,event_01991_label_1.txt,1991,1,41,14,0.34146341463414637,1,1,0,0,0,91,135,44,41,13,10,13,112.73170731707317,13.354499360988019
train,event_01992_label_1.txt,1992,1,25,22,0.88,3,3,0,3,3,126,154,28,13,8,8,6,141.04,8.411801233980746
train,event_01993_label_0.txt,1993,0,83,70,0.8433734939759037,9,9,0,8,8,115,152,37,11,5,5,4,135.09638554216866,9.054872159631016
train,event_01994_label_0.txt,1994,0,31,24,0.7741935483870968,7,5,13,19,6,119,157,38,11,11,6,5,137.8709677419355,11.440567139911831
train,event_01995_label_1.txt,1995,1,36,34,0.9444444444444444,5,5,1,7,6,118,138,20,21,21,19,21,129.69444444444446,5.743689505518423
train,event_01996_label_1.txt,1996,1,68,31,0.45588235294117646,4,3,16,19,3,116,169,53,27,17,13,13,142.9264705882353,17.444294682073487
train,event_01997_label_1.txt,1997,1,43,17,0.3953488372093023,2,1,0,3,3,89,142,53,38,6,6,6,114.81395348837209,15.749870156649706
train,event_01998_label_0.txt,1998,0,39,39,1.0,5,5,0,4,4,127,148,21,19,14,14,7,137.69230769230768,6.345415652481825
train,event_01999_label_0.txt,1999,0,11,11,1.0,4,4,16,19,3,127,135,8,4,9,9,4,130.9090909090909,2.5745095015465993
train,event_02000_label_0.txt,2000,0,16,13,0.8125,6,5,14,19,5,117,130,13,4,14,11,4,123.6875,3.9483976180217715
train,event_02001_label_0.txt,2001,0,47,34,0.723404255319149,10,9,0,9,9,109,149,40,21,25,14,6,127.31914893617021,11.107035115768943
train,event_02002_label_0.txt,2002,0,15,11,0.7333333333333333,5,3,10,19,9,92,131,39,5,10,10,4,120.53333333333333,11.44765866406266
train,event_02003_label_0.txt,2003,0,1,1,1.0,1,1,19,19,0,128,128,0,1,1,1,1,128.0,0.0
train,event_02004_label_1.txt,2004,1,35,26,0.7428571428571429,1,1,19,19,0,124,160,36,35,18,18,18,141.71428571428572,10.843224160925644
train,event_02005_label_0.txt,2005,0,35,29,0.8285714285714286,10,10,10,19,9,124,155,31,5,17,17,4,139.42857142857142,9.481668672566371
train,event_02006_label_1.txt,2006,1,42,12,0.2857142857142857,2,2,0,1,1,103,128,25,24,15,7,15,114.9047619047619,7.511291575607144
train,event_02007_label_1.txt,2007,1,41,38,0.926829268292683,2,2,5,6,1,123,154,31,25,18,18,12,135.41463414634146,8.938749871005173
train,event_02008_label_0.txt,2008,0,19,12,0.631578947368421,9,5,11,19,8,113,129,16,4,17,10,4,121.36842105263158,4.78165932788795
train,event_02009_label_1.txt,2009,1,24,15,0.625,1,1,13,13,0,108,138,30,24,9,9,9,123.95833333333333,9.369628090567712
train,event_02010_label_0.txt,2010,0,18,18,1.0,4,4,14,19,5,123,149,26,9,7,7,4,134.88888888888889,9.39201131511296
train,event_02011_label_0.txt,2011,0,2,1,0.5,1,1,19,19,0,128,158,30,2,1,1,1,143.0,15.0
train,event_02012_label_1.txt,2012,1,48,28,0.5833333333333334,3,2,0,4,4,98,150,52,44,12,12,12,124.08333333333333,15.664228533686412
train,event_02013_label_0.txt,2013,0,37,23,0.6216216216216216,8,6,0,7,7,103,141,38,9,17,14,9,122.08108108108108,10.803849109832127
train,event_02014_label_1.txt,2014,1,80,47,0.5875,4,4,0,8,8,128,165,37,32,20,20,11,146.6375,11.65787689718844
train,event_02015_label_0.txt,2015,0,23,6,0.2608695652173913,9,1,0,8,8,102,143,41,7,9,2,3,114.95652173913044,10.498357059329788
train,event_02016_label_1.txt,2016,1,22,21,0.9545454545454546,2,2,17,18,1,119,137,18,12,11,10,10,126.95454545454545,5.182814896167321
train,event_02017_label_0.txt,2017,0,5,5,1.0,1,1,0,0,0,127,132,5,5,3,3,3,129.6,1.8547236990991407
train,event_02018_label_0.txt,2018,0,19,19,1.0,9,9,11,19,8,122,145,23,3,5,5,3,133.89473684210526,6.919801768092443
train,event_02019_label_0.txt,2019,0,35,35,1.0,9,9,0,8,8,120,141,21,14,19,19,14,132.0857142857143,5.363215605646771
train,event_02020_label_0.txt,2020,0,6,6,1.0,1,1,19,19,0,123,128,5,6,6,6,6,125.5,1.707825127659933
train,event_02021_label_1.txt,2021,1,4,4,1.0,2,2,13,19,6,128,134,6,2,2,2,2,131.0,2.5495097567963922
train,event_02022_label_0.txt,2022,0,20,7,0.35,7,2,13,19,6,95,130,35,6,6,6,4,110.85,12.865749103724974
train,event_02023_label_0.txt,2023,0,8,8,1.0,1,1,19,19,0,122,130,8,8,5,5,5,125.875,2.7128168017763383
train,event_02024_label_1.txt,2024,1,26,25,0.9615384615384616,2,2,2,3,1,119,136,17,18,18,17,18,127.88461538461539,4.8542362393537895
train,event_02025_label_0.txt,2025,0,21,21,1.0,7,7,0,6,6,120,144,24,5,5,5,3,132.0952380952381,7.508121075619905
train,event_02026_label_1.txt,2026,1,6,2,0.3333333333333333,1,1,19,19,0,108,128,20,6,2,2,2,116.16666666666667,8.193832368854569
train,event_02027_label_1.txt,2027,1,50,24,0.48,2,1,16,17,1,95,147,52,49,38,13,38,119.38,14.92499916247904
train,event_02028_label_1.txt,2028,1,11,10,0.9090909090909091,1,1,2,2,0,119,129,10,11,11,10,11,124.0,3.1622776601683795
train,event_02029_label_1.txt,2029,1,12,12,1.0,2,2,18,19,1,123,138,15,10,3,3,3,130.25,4.745612008301283
train,event_02030_label_1.txt,2030,1,35,25,0.7142857142857143,2,2,16,17,1,127,160,33,34,34,24,34,143.05714285714285,10.00840463137388
train,event_02031_label_1.txt,2031,1,5,5,1.0,1,1,19,19,0,127,131,4,5,5,5,5,129.0,1.4142135623730951
train,event_02032_label_1.txt,2032,1,34,22,0.6470588235294118,1,1,5,5,0,125,165,40,34,12,12,12,144.1764705882353,12.234162843628862
train,event_02033_label_0.txt,2033,0,44,17,0.38636363636363635,9,9,0,8,8,107,133,26,16,5,2,5,118.29545454545455,8.349141342498926
train,event_02034_label_0.txt,2034,0,12,12,1.0,5,5,15,19,4,124,132,8,4,9,9,4,127.75,2.419538523492996
train,event_02035_label_0.txt,2035,0,19,16,0.8421052631578947,7,7,0,6,6,113,139,26,4,6,6,4,127.73684210526316,7.188017113759596
train,event_02036_label_1.txt,2036,1,13,11,0.8461538461538461,4,2,1,7,6,125,178,53,9,8,8,7,136.69230769230768,17.441703407393423
train,event_02037_label_1.txt,2037,1,50,50,1.0,2,2,14,15,1,123,148,25,26,26,26,26,135.88,7.396323410992788
train,event_02038_label_0.txt,2038,0,9,8,0.8888888888888888,2,2,0,1,1,125,151,26,8,4,4,4,132.11111111111111,7.217947452849651
train,event_02039_label_0.txt,2039,0,34,17,0.5,3,3,0,2,2,124,171,47,17,18,9,9,148.88235294117646,13.667834085227803
train,event_02040_label_1.txt,2040,1,97,55,0.5670103092783505,3,3,12,16,4,96,148,52,50,53,29,22,123.19587628865979,15.284679463239453
train,event_02041_label_1.txt,2041,1,49,29,0.5918367346938775,3,3,0,3,3,100,153,53,27,17,11,12,123.65306122448979,13.279646879384613
train,event_02042_label_0.txt,2042,0,23,19,0.8260869565217391,4,3,0,3,3,127,154,27,7,5,5,4,140.43478260869566,8.009918237418677
train,event_02043_label_1.txt,2043,1,7,7,1.0,1,1,19,19,0,123,130,7,7,4,4,4,126.57142857142857,2.4411439272335804
train,event_02044_label_0.txt,2044,0,3,3,1.0,1,1,0,0,0,128,130,2,3,3,3,3,129.0,0.816496580927726
train,event_02045_label_1.txt,2045,1,29,24,0.8275862068965517,1,1,15,15,0,122,158,36,29,6,6,6,139.0,10.514357999323165
train,event_02046_label_0.txt,2046,0,16,11,0.6875,5,4,0,4,4,114,131,17,5,7,7,5,122.4375,5.314705424574348
train,event_02047_label_1.txt,2047,1,9,9,1.0,1,1,15,15,0,124,133,9,9,8,8,8,128.88888888888889,2.7666443551086073
train,event_02048_label_1.txt,2048,1,57,23,0.40350877192982454,3,3,15,19,4,86,133,47,36,14,10,8,112.15789473684211,14.335319495621688
train,event_02049_label_0.txt,2049,0,2,2,1.0,1,1,0,0,0,128,141,13,2,1,1,1,134.5,6.5
train,event_02050_label_1.txt,2050,1,19,16,0.8421052631578947,1,1,0,0,0,116,147,31,19,9,9,9,128.57894736842104,9.033946444696856
train,event_02051_label_0.txt,2051,0,29,8,0.27586206896551724,1,1,19,19,0,92,131,39,29,5,4,5,111.55172413793103,11.871688160744835
train,event_02052_label_0.txt,2052,0,15,7,0.4666666666666667,2,2,18,19,1,113,135,22,11,4,3,4,122.73333333333333,8.258060035841078
train,event_02053_label_1.txt,2053,1,48,42,0.875,3,3,2,4,2,115,152,37,32,25,25,9,134.1875,9.490469451858884
train,event_02054_label_0.txt,2054,0,42,35,0.8333333333333334,8,8,0,8,8,122,157,35,12,7,7,2,135.71428571428572,11.22769898464489
train,event_02055_label_1.txt,2055,1,37,21,0.5675675675675675,2,2,0,1,1,108,131,23,22,24,12,10,120.67567567567568,6.8499518800994945
train,event_02056_label_1.txt,2056,1,20,20,1.0,2,2,1,2,1,125,143,18,19,19,19,19,134.4,5.616048432839588
train,event_02057_label_0.txt,2057,0,54,40,0.7407407407407407,10,10,0,9,9,95,144,49,11,24,23,6,121.42592592592592,14.027224656006213
train,event_02058_label_0.txt,2058,0,25,15,0.6,10,10,10,19,9,125,163,38,4,5,5,2,142.64,16.91598061006219
train,event_02059_label_0.txt,2059,0,62,45,0.7258064516129032,10,8,0,9,9,106,152,46,9,13,13,4,130.25806451612902,12.046864782698105
train,event_02060_label_0.txt,2060,0,21,12,0.5714285714285714,4,4,16,19,3,112,129,17,7,5,5,5,121.28571428571429,6.0011336797455925
train,event_02061_label_0.txt,2061,0,24,24,1.0,10,10,10,19,9,123,140,17,3,18,18,3,130.45833333333334,5.107014511651815
train,event_02062_label_0.txt,2062,0,42,16,0.38095238095238093,8,1,0,7,7,91,141,50,21,9,5,5,113.64285714285714,14.413653296806615
train,event_02063_label_1.txt,2063,1,44,35,0.7954545454545454,3,3,0,2,2,122,163,41,35,24,24,21,138.77272727272728,11.959902014579681
train,event_02064_label_0.txt,2064,0,30,15,0.5,5,3,0,4,4,90,141,51,11,11,4,4,114.96666666666667,17.33298076564508
train,event_02065_label_1.txt,2065,1,6,6,1.0,1,1,0,0,0,127,133,6,6,4,4,4,129.83333333333334,2.1147629234082532
train,event_02066_label_1.txt,2066,1,29,16,0.5517241379310345,2,2,17,18,1,104,132,28,25,16,13,9,119.82758620689656,8.300681174861873
train,event_02067_label_1.txt,2067,1,12,11,0.9166666666666666,1,1,2,2,0,118,138,20,12,2,2,2,128.08333333333334,6.1570871540219585
train,event_02068_label_1.txt,2068,1,47,28,0.5957446808510638,4,4,12,17,5,102,134,32,18,28,15,12,120.91489361702128,9.211070553055357
train,event_02069_label_1.txt,2069,1,36,28,0.7777777777777778,1,1,0,0,0,122,158,36,36,18,18,18,140.0,10.824355254086345
train,event_02070_label_0.txt,2070,0,14,13,0.9285714285714286,5,5,15,19,4,119,129,10,4,11,10,4,123.85714285714286,3.1134992453861954
train,event_02071_label_1.txt,2071,1,14,14,1.0,1,1,12,12,0,128,148,20,14,6,6,6,138.78571428571428,6.247040115453208
train,event_02072_label_0.txt,2072,0,4,4,1.0,2,2,0,9,9,128,131,3,3,4,4,3,129.5,1.118033988749895
train,event_02073_label_0.txt,2073,0,17,17,1.0,2,2,0,1,1,126,145,19,14,7,7,7,134.8235294117647,5.680050684505088
train,event_02074_label_0.txt,2074,0,6,6,1.0,2,2,18,19,1,124,131,7,5,4,4,4,127.5,2.217355782608345
train,event_02075_label_0.txt,2075,0,6,3,0.5,1,1,19,19,0,113,128,15,6,3,3,3,120.5,6.551081335677848
train,event_02076_label_1.txt,2076,1,21,17,0.8095238095238095,2,2,6,7,1,117,132,15,14,16,13,8,123.66666666666667,4.346134936801766
train,event_02077_label_1.txt,2077,1,20,18,0.9,2,2,17,18,1,124,152,28,15,4,4,2,137.95,8.411153309742962
train,event_02078_label_0.txt,2078,0,13,7,0.5384615384615384,5,3,15,19,4,113,128,15,3,5,5,3,120.53846153846153,4.634575486582174
train,event_02079_label_0.txt,2079,0,11,11,1.0,7,7,0,6,6,126,134,8,3,9,9,3,129.8181818181818,2.690663379445226
train,event_02080_label_0.txt,2080,0,27,21,0.7777777777777778,8,7,10,19,9,116,153,37,10,9,9,6,134.77777777777777,12.311793001572934
train,event_02081_label_1.txt,2081,1,23,9,0.391304347826087,2,2,18,19,1,101,128,27,21,6,4,6,115.65217391304348,8.829834286948518
train,event_02082_label_0.txt,2082,0,34,12,0.35294117647058826,8,8,12,19,7,86,130,44,10,9,6,8,108.20588235294117,15.331205032575392
train,event_02083_label_0.txt,2083,0,20,20,1.0,4,4,0,9,9,123,138,15,16,16,16,16,129.9,4.3
train,event_02084_label_1.txt,2084,1,61,29,0.47540983606557374,2,2,3,4,1,128,179,51,47,17,12,17,152.45901639344262,16.361263499339323
train,event_02085_label_0.txt,2085,0,19,19,1.0,10,10,0,9,9,122,147,25,5,11,11,3,129.8421052631579,7.4710892455675735
train,event_02086_label_0.txt,2086,0,31,31,1.0,8,8,0,9,9,123,140,17,11,18,18,5,132.03225806451613,4.540028925357208
train,event_02087_label_1.txt,2087,1,31,17,0.5483870967741935,3,3,17,19,2,104,129,25,23,13,10,11,119.06451612903226,7.987633522013758
train,event_02088_label_0.txt,2088,0,32,3,0.09375,3,1,10,19,9,81,128,47,18,17,3,10,95.21875,11.580518055661413
train,event_02089_label_1.txt,2089,1,4,4,1.0,1,1,0,0,0,127,130,3,4,4,4,4,128.5,1.118033988749895
train,event_02090_label_1.txt,2090,1,76,54,0.7105263157894737,3,3,0,2,2,107,160,53,30,21,21,10,136.81578947368422,13.22946325672141
train,event_02091_label_0.txt,2091,0,20,20,1.0,9,9,11,19,8,124,139,15,5,16,16,3,130.95,4.283398183685472
train,event_02092_label_0.txt,2092,0,39,39,1.0,7,7,13,19,6,123,147,24,14,16,16,8,135.3846153846154,6.427566372077042
train,event_02093_label_0.txt,2093,0,22,22,1.0,5,5,0,9,9,124,149,25,7,5,5,5,136.1818181818182,7.535590485618373
train,event_02094_label_0.txt,2094,0,16,16,1.0,6,6,0,5,5,128,144,16,4,8,8,3,136.75,5.141740950300783
train,event_02095_label_1.txt,2095,1,6,6,1.0,2,2,1,2,1,126,129,3,4,4,4,4,127.16666666666667,1.0671873729054748
train,event_02096_label_1.txt,2096,1,6,6,1.0,1,1,11,11,0,123,128,5,6,6,6,6,125.5,1.707825127659933
train,event_02097_label_0.txt,2097,0,1,1,1.0,1,1,0,0,0,128,128,0,1,1,1,1,128.0,0.0
train,event_02098_label_1.txt,2098,1,64,34,0.53125,2,2,2,3,1,96,143,47,38,23,15,15,120.015625,13.231699847690583
train,event_02099_label_1.txt,2099,1,10,10,1.0,1,1,19,19,0,128,138,10,10,8,8,8,132.7,3.163858403911275
train,event_02100_label_0.txt,2100,0,22,21,0.9545454545454546,4,4,16,19,3,119,145,26,9,6,5,6,131.5909090909091,8.133315833427408
train,event_02101_label_0.txt,2101,0,25,10,0.4,9,3,10,19,9,106,131,25,6,6,4,4,116.12,8.640925876316727
train,event_02102_label_0.txt,2102,0,2,1,0.5,1,1,0,0,0,128,154,26,2,1,1,1,141.0,13.0
train,event_02103_label_1.txt,2103,1,1,1,1.0,1,1,0,0,0,128,128,0,1,1,1,1,128.0,0.0
train,event_02104_label_0.txt,2104,0,24,23,0.9583333333333334,6,6,0,5,5,119,145,26,5,4,4,4,131.79166666666666,7.724307771933712
train,event_02105_label_1.txt,2105,1,27,14,0.5185185185185185,2,2,17,18,1,109,128,19,17,20,9,13,119.33333333333333,5.617433182117573
train,event_02106_label_0.txt,2106,0,20,19,0.95,10,10,0,9,9,120,152,32,6,9,9,2,128.25,8.977054082492764
train,event_02107_label_0.txt,2107,0,129,54,0.4186046511627907,10,10,0,9,9,106,135,29,15,17,7,9,117.68992248062015,8.666784539698481
train,event_02108_label_1.txt,2108,1,63,53,0.8412698412698413,3,3,0,5,5,119,154,35,35,36,31,23,137.3015873015873,10.710675464649514
train,event_02109_label_0.txt,2109,0,38,10,0.2631578947368421,9,1,0,8,8,82,131,49,20,5,5,5,106.23684210526316,14.820743305683557
train,event_02110_label_1.txt,2110,1,21,17,0.8095238095238095,1,1,0,0,0,115,137,22,21,15,13,15,126.0952380952381,6.480040872187105
train,event_02111_label_0.txt,2111,0,31,23,0.7419354838709677,10,10,0,9,9,106,136,30,9,9,9,2,125.29032258064517,9.246424063412723
train,event_02112_label_0.txt,2112,0,18,15,0.8333333333333334,6,5,0,5,5,116,143,27,5,6,5,4,125.5,6.5
train,event_02113_label_0.txt,2113,0,27,22,0.8148148148148148,2,2,0,1,1,109,142,33,17,5,3,5,127.88888888888889,9.802997777827901
train,event_02114_label_1.txt,2114,1,41,31,0.7560975609756098,2,2,8,9,1,112,140,28,24,18,10,18,126.48780487804878,8.462606273337853
train,event_02115_label_0.txt,2115,0,3,3,1.0,1,1,15,15,0,128,131,3,3,2,2,2,129.66666666666666,1.247219128924647
train,event_02116_label_0.txt,2116,0,11,11,1.0,3,3,0,2,2,123,132,9,7,10,10,7,127.36363636363636,2.7723546694503467
train,event_02117_label_0.txt,2117,0,20,15,0.75,4,4,16,19,3,114,140,26,8,5,5,4,127.45,8.021689348260752
train,event_02118_label_0.txt,2118,0,50,28,0.56,10,8,10,19,9,107,133,26,11,27,14,9,121.12,7.21564965890113
train,event_02119_label_1.txt,2119,1,28,12,0.42857142857142855,1,1,8,8,0,104,131,27,28,28,12,28,117.5,8.077747210701755
train,event_02120_label_1.txt,2120,1,64,48,0.75,3,3,3,5,2,112,159,47,37,14,14,11,134.8125,12.042729912690062
train,event_02121_label_0.txt,2121,0,17,15,0.8823529411764706,7,7,0,6,6,117,131,14,6,7,7,4,126.11764705882354,4.1285569753803735
train,event_02122_label_0.txt,2122,0,3,3,1.0,3,3,17,19,2,127,129,2,1,3,3,1,128.0,0.816496580927726
train,event_02123_label_0.txt,2123,0,38,28,0.7368421052631579,6,4,0,5,5,120,162,42,13,10,10,6,140.23684210526315,12.046913145843225
train,event_02124_label_0.txt,2124,0,9,9,1.0,6,6,14,19,5,125,128,3,2,4,4,2,126.77777777777777,1.0304020550550783
train,event_02125_label_0.txt,2125,0,14,12,0.8571428571428571,5,4,0,4,4,118,131,13,6,14,12,6,124.5,4.031128874149275
train,event_02126_label_1.txt,2126,1,24,24,1.0,2,2,1,2,1,126,147,21,16,7,7,6,137.0,6.946221994724902
train,event_02127_label_0.txt,2127,0,23,21,0.9130434782608695,10,10,10,19,9,118,139,21,4,18,16,3,128.2173913043478,5.889980598913426
train,event_02128_label_0.txt,2128,0,43,28,0.6511627906976745,9,6,11,19,8,114,158,44,12,11,11,6,135.04651162790697,13.383352186139199
train,event_02129_label_1.txt,2129,1,18,9,0.5,2,2,1,2,1,110,128,18,11,7,7,7,119.05555555555556,5.592377969882284
train,event_02130_label_1.txt,2130,1,37,12,0.32432432432432434,1,1,19,19,0,91,131,40,37,22,12,22,112.37837837837837,11.445172123559823
train,event_02131_label_0.txt,2131,0,107,56,0.5233644859813084,10,10,10,19,9,102,128,26,11,3,3,3,115.97196261682242,9.659103443162067
train,event_02132_label_1.txt,2132,1,54,25,0.46296296296296297,2,2,18,19,1,86,139,53,42,14,14,11,116.25925925925925,16.741150437464615
train,event_02133_label_0.txt,2133,0,22,22,1.0,10,10,0,9,9,124,134,10,7,11,11,4,129.27272727272728,2.7827687027298125
train,event_02134_label_0.txt,2134,0,1,1,1.0,1,1,0,0,0,128,128,0,1,1,1,1,128.0,0.0
